"court_access_id","image_id","court_access_desc","court_id"
"10544","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","359"
"10545","29","Youth Court Video Link and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","360"
"10547","29","Youth Court Video Link facility.","370"
"10548","29","Youth Court Video Link, <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> facilities.","373"
"10549","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","375"
"10550","29","Youth Court Video Link facility.","378"
"10551","29","Youth Court Video Link facility.","379"
"10552","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","380"
"10553","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","381"
"10554","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","383"
"10555","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/video-conferences/index.htm"">Video Conference</a>, <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> facilities.","385"
"10556","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/video-conferences/index.htm"">Video Conference</a> facility.","386"
"10558","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","401"
"10559","29","Video Conference and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","403"
"10560","29","Youth Court Video Link and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","409"
"10561","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","416"
"10562","29","This court has 3 video link courts and a Youth Court video link facility.","422"
"10563","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/video-conferences/index.htm"">Video Conference</a> and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","423"
"10564","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/video-conferences/index.htm"">Video Conference</a> facilities and court video links are available by prior arrangement.","426"
"10566","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","431"
"10567","29","Youth Court Video Link facility.","432"
"10568","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","433"
"10569","29","Vulnerable / Intimidated Witness (VIW) conference and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","439"
"10570","29","Youth Court Video Link facility.","440"
"10571","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> facility.","441"
"10572","29","Youth Court and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","443"
"10573","29","Youth Court and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","446"
"10574","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> facility.","448"
"10575","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","449"
"10576","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","450"
"10577","29","Video Conference and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","453"
"10578","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","462"
"10580","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","468"
"10581","29","Youth Court and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","469"
"10582","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","471"
"10583","29","This court has <a href=""http://www.hmcourts-service.gov.uk/courtfinder/documents/pvl_index.htm"" target=""_blank"">Prison Video Link</a> facilities.""","473"
"10585","29","Telephone and Video Conference equipment is available. Please contact Richard Roberts on 01443 490813 for details.","478"
"10586","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","481"
"10587","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","483"
"10588","29","Youth Court and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","484"
"10589","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","485"
"10590","29","Video Conference and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","486"
"10591","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","487"
"10593","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","494"
"10594","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","495"
"10595","29","Youth Court Video Link facility.","497"
"10596","29","Youth Court and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","498"
"10599","29","Youth Court Video Link facility.","518"
"10600","29","Video Conference and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","520"
"10601","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","524"
"10602","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","525"
"10603","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","531"
"10605","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","534"
"10606","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","539"
"10607","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","540"
"10608","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","542"
"10609","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","547"
"10610","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","548"
"10611","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","550"
"10612","29","Youth Court and <a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facilities.","551"
"10613","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/prison-video-link/index.htm"">Prison Video Link</a> facility.","554"
"10615","29","<a target=""_blank"" href=""http://www.justice.gov.uk/guidance/courts-and-tribunals/courts/procedure-rules/criminal/pd-protocol/pd_protocol.htm"">Electronic Presentation of Evidence (EPE)</a> facility.","558"
